,timestep,Chord_vector,Chord_label
520,48.2975,"[5, 5, 5, 4]",F:sus4
521,48.3904,"[5, 5, 5, 4]",F:sus4
522,48.4833,"[5, 5, 5, 4]",F:sus4
523,48.5761,"[5, 5, 5, 4]",F:sus4
524,48.669,"[5, 5, 5, 4]",F:sus4
525,48.7619,"[5, 5, 5, 4]",F:sus4
526,48.8548,"[5, 5, 5, 4]",F:sus4
527,48.9477,"[5, 5, 5, 4]",F:sus4
528,49.0405,"[5, 5, 5, 4]",F:sus4
529,49.1334,"[5, 5, 5, 4]",F:sus4
530,49.2263,"[5, 5, 0, 4]",F:maj
531,49.3192,"[5, 5, 0, 4]",F:maj
532,49.4121,"[5, 5, 0, 4]",F:maj
533,49.5049,"[5, 5, 0, 4]",F:maj
534,49.5978,"[5, 5, 0, 4]",F:maj
535,49.6907,"[5, 5, 0, 4]",F:maj
536,49.7836,"[5, 5, 0, 4]",F:maj
537,49.8765,"[5, 5, 0, 4]",F:maj
538,49.9693,"[5, 5, 0, 4]",F:maj
539,50.0622,"[5, 5, 0, 4]",F:maj
540,50.1551,"[5, 5, 0, 4]",F:maj
541,50.248,"[5, 5, 0, 4]",F:maj
542,50.3409,"[5, 5, 0, 4]",F:maj
543,50.4337,"[5, 5, 0, 4]",F:maj
544,50.5266,"[5, 5, 0, 4]",F:maj
545,50.6195,"[5, 5, 0, 4]",F:maj
546,50.7124,"[5, 5, 0, 4]",F:maj
547,50.8053,"[5, 5, 0, 4]",F:maj
548,50.8981,"[5, 5, 0, 4]",F:maj
549,50.991,"[5, 5, 0, 4]",F:maj
550,51.0839,"[5, 5, 0, 4]",F:maj
551,51.1768,"[5, 5, 0, 4]",F:maj
552,51.2697,"[5, 5, 0, 4]",F:maj
553,51.3625,"[5, 5, 0, 4]",F:maj
554,51.4554,"[5, 5, 0, 4]",F:maj
555,51.5483,"[5, 5, 0, 4]",F:maj
556,51.6412,"[5, 5, 0, 4]",F:maj
557,51.7341,"[5, 5, 0, 4]",F:maj
558,51.8269,"[5, 5, 0, 4]",F:maj
559,51.9198,"[5, 5, 0, 4]",F:maj
560,52.0127,"[5, 5, 0, 4]",F:maj
561,52.1056,"[5, 5, 0, 4]",F:maj
562,52.1985,"[5, 5, 0, 4]",F:maj
563,52.2913,"[5, 5, 0, 4]",F:maj
564,52.3842,"[5, 5, 5, 4]",F:sus4
565,52.4771,"[5, 5, 5, 4]",F:sus4
566,52.57,"[5, 5, 5, 4]",F:sus4
567,52.6629,"[5, 5, 5, 4]",F:sus4
568,52.7557,"[5, 5, 5, 4]",F:sus4
569,52.8486,"[5, 5, 5, 4]",F:sus4
570,52.9415,"[5, 5, 5, 4]",F:sus4
571,53.0344,"[5, 5, 5, 4]",F:sus4
572,53.1273,"[5, 5, 5, 4]",F:sus4
573,53.2201,"[5, 5, 0, 4]",F:maj
574,53.313,"[5, 5, 0, 4]",F:maj
575,53.4059,"[5, 5, 0, 4]",F:maj
576,53.4988,"[5, 5, 0, 4]",F:maj
577,53.5917,"[5, 5, 0, 4]",F:maj
578,53.6845,"[5, 5, 0, 4]",F:maj
579,53.7774,"[5, 5, 0, 4]",F:maj
580,53.8703,"[5, 5, 0, 4]",F:maj
581,53.9632,"[5, 5, 0, 4]",F:maj
582,54.0561,"[5, 5, 0, 4]",F:maj
583,54.1489,"[5, 5, 0, 4]",F:maj
584,54.2418,"[5, 5, 0, 4]",F:maj
585,54.3347,"[5, 5, 0, 4]",F:maj
586,54.4276,"[5, 5, 0, 4]",F:maj
587,54.5205,"[5, 5, 0, 4]",F:maj
588,54.6133,"[5, 5, 0, 4]",F:maj
589,54.7062,"[5, 5, 0, 4]",F:maj
590,54.7991,"[5, 5, 0, 4]",F:maj
591,54.892,"[5, 5, 0, 4]",F:maj
592,54.9849,"[5, 5, 0, 4]",F:maj
593,55.0777,"[5, 5, 0, 4]",F:maj
594,55.1706,"[5, 7, 0, 4]",N
595,55.2635,"[5, 7, 0, 4]",N
596,55.3564,"[5, 7, 0, 4]",N
597,55.4493,"[5, 7, 0, 4]",N
598,55.5421,"[5, 7, 0, 4]",N
599,55.635,"[5, 7, 0, 4]",N
600,55.7279,"[5, 5, 4, 4]",F:sus2
601,55.8208,"[5, 5, 4, 4]",F:sus2
602,55.9137,"[5, 5, 4, 4]",F:sus2
603,56.0065,"[5, 5, 4, 4]",F:sus2
604,56.0994,"[5, 5, 4, 4]",F:sus2
605,56.1923,"[5, 5, 4, 4]",F:sus2
606,56.2852,"[5, 5, 4, 4]",F:sus2
607,56.378,"[5, 5, 4, 4]",F:sus2
608,56.4709,"[10, 5, 4, 4]",A#:sus2/5
609,56.5638,"[10, 5, 4, 4]",A#:sus2/5
610,56.6567,"[10, 5, 4, 4]",A#:sus2/5
611,56.7496,"[10, 10, 4, 4]",A#:sus2
612,56.8424,"[10, 10, 4, 4]",A#:sus2
613,56.9353,"[10, 10, 4, 4]",A#:sus2
614,57.0282,"[10, 10, 4, 4]",A#:sus2
615,57.1211,"[10, 10, 4, 4]",A#:sus2
616,57.214,"[10, 10, 4, 4]",A#:sus2
617,57.3068,"[10, 10, 4, 4]",A#:sus2
618,57.3997,"[10, 10, 4, 4]",A#:sus2
619,57.4926,"[10, 10, 4, 4]",A#:sus2
620,57.5855,"[10, 10, 4, 4]",A#:sus2
621,57.6784,"[10, 10, 4, 4]",A#:sus2
622,57.7712,"[10, 10, 4, 4]",A#:sus2
623,57.8641,"[10, 10, 4, 4]",A#:sus2
624,57.957,"[10, 10, 4, 4]",A#:sus2
625,58.0499,"[10, 10, 4, 4]",A#:sus2
626,58.1428,"[10, 10, 4, 4]",A#:sus2
627,58.2356,"[10, 10, 4, 4]",A#:sus2
628,58.3285,"[10, 10, 4, 4]",A#:sus2
629,58.4214,"[10, 10, 4, 4]",A#:sus2
630,58.5143,"[10, 10, 4, 4]",A#:sus2
631,58.6072,"[10, 10, 4, 4]",A#:sus2
632,58.7,"[10, 10, 4, 4]",A#:sus2
633,58.7929,"[10, 10, 4, 4]",A#:sus2
634,58.8858,"[10, 10, 4, 4]",A#:sus2
635,58.9787,"[10, 10, 4, 4]",A#:sus2
636,59.0716,"[10, 10, 4, 4]",A#:sus2
637,59.1644,"[10, 10, 4, 4]",A#:sus2
638,59.2573,"[10, 10, 4, 4]",A#:sus2
639,59.3502,"[10, 10, 4, 4]",A#:sus2
640,59.4431,"[10, 10, 4, 4]",A#:sus2
641,59.536,"[10, 10, 4, 4]",A#:sus2
642,59.6288,"[10, 10, 4, 4]",A#:sus2
643,59.7217,"[10, 10, 4, 4]",A#:sus2
644,59.8146,"[10, 10, 4, 4]",A#:sus2
645,59.9075,"[10, 10, 4, 4]",A#:sus2
646,60.0004,"[10, 10, 4, 4]",A#:sus2
647,60.0932,"[10, 10, 4, 4]",A#:sus2
648,60.1861,"[10, 10, 4, 4]",A#:sus2
649,60.279,"[10, 10, 4, 4]",A#:sus2
650,60.3719,"[10, 10, 4, 4]",A#:sus2
651,60.4648,"[10, 10, 4, 4]",A#:sus2
652,60.5576,"[10, 10, 4, 4]",A#:sus2
653,60.6505,"[10, 10, 4, 4]",A#:sus2
654,60.7434,"[10, 10, 4, 4]",A#:sus2
655,60.8363,"[10, 10, 4, 4]",A#:sus2
656,60.9292,"[10, 10, 4, 4]",A#:sus2
657,61.022,"[10, 10, 4, 4]",A#:sus2
658,61.1149,"[10, 10, 4, 4]",A#:sus2
659,61.2078,"[10, 10, 4, 4]",A#:sus2
660,61.3007,"[10, 10, 4, 4]",A#:sus2
661,61.3936,"[10, 10, 4, 4]",A#:sus2
662,61.4864,"[10, 10, 4, 4]",A#:sus2
663,61.5793,"[10, 10, 4, 4]",A#:sus2
664,61.6722,"[10, 10, 4, 4]",A#:sus2
665,61.7651,"[10, 10, 4, 4]",A#:sus2
666,61.858,"[10, 10, 0, 4]",A#:maj
667,61.9508,"[10, 10, 0, 4]",A#:maj
668,62.0437,"[10, 10, 5, 4]",A#:sus4
669,62.1366,"[10, 10, 5, 4]",A#:sus4
670,62.2295,"[10, 10, 5, 4]",A#:sus4
671,62.3224,"[10, 10, 5, 4]",A#:sus4
672,62.4152,"[10, 10, 5, 4]",A#:sus4
673,62.5081,"[5, 10, 5, 4]",N
674,62.601,"[5, 5, 5, 4]",F:sus4
675,62.6939,"[5, 5, 5, 4]",F:sus4
676,62.7868,"[5, 5, 5, 4]",F:sus4
677,62.8796,"[5, 5, 5, 4]",F:sus4
678,62.9725,"[5, 5, 5, 4]",F:sus4
679,63.0654,"[5, 5, 5, 4]",F:sus4
680,63.1583,"[5, 5, 5, 4]",F:sus4
681,63.2512,"[5, 5, 5, 4]",F:sus4
682,63.344,"[5, 5, 5, 4]",F:sus4
683,63.4369,"[5, 5, 5, 4]",F:sus4
684,63.5298,"[5, 5, 5, 4]",F:sus4
685,63.6227,"[5, 5, 5, 4]",F:sus4
686,63.7156,"[5, 5, 5, 4]",F:sus4
687,63.8084,"[5, 5, 5, 4]",F:sus4
688,63.9013,"[5, 5, 5, 4]",F:sus4
689,63.9942,"[5, 5, 5, 4]",F:sus4
690,64.0871,"[5, 5, 5, 4]",F:sus4
691,64.18,"[5, 5, 5, 4]",F:sus4
692,64.2728,"[5, 5, 5, 4]",F:sus4
693,64.3657,"[5, 5, 5, 4]",F:sus4
694,64.4586,"[5, 5, 5, 4]",F:sus4
695,64.5515,"[5, 5, 5, 4]",F:sus4
696,64.6444,"[5, 5, 5, 4]",F:sus4
697,64.7372,"[5, 5, 0, 4]",F:maj
698,64.8301,"[5, 5, 0, 4]",F:maj
699,64.923,"[5, 5, 0, 4]",F:maj
700,65.0159,"[5, 5, 0, 4]",F:maj
701,65.1088,"[5, 5, 0, 4]",F:maj
702,65.2016,"[5, 5, 0, 4]",F:maj
703,65.2945,"[5, 5, 0, 4]",F:maj
704,65.3874,"[5, 5, 0, 4]",F:maj
705,65.4803,"[5, 5, 0, 4]",F:maj
706,65.5732,"[5, 5, 0, 4]",F:maj
707,65.666,"[5, 5, 0, 4]",F:maj
708,65.7589,"[5, 5, 0, 4]",F:maj
709,65.8518,"[5, 5, 0, 4]",F:maj
710,65.9447,"[5, 5, 0, 4]",F:maj
711,66.0376,"[5, 5, 0, 4]",F:maj
712,66.1304,"[5, 5, 0, 4]",F:maj
713,66.2233,"[5, 5, 0, 4]",F:maj
714,66.3162,"[5, 5, 0, 4]",F:maj
715,66.4091,"[5, 5, 0, 4]",F:maj
716,66.502,"[5, 5, 0, 4]",F:maj
717,66.5948,"[5, 5, 0, 4]",F:maj
718,66.6877,"[5, 5, 0, 4]",F:maj
719,66.7806,"[5, 5, 0, 4]",F:maj
720,66.8735,"[5, 5, 0, 4]",F:maj
721,66.9663,"[5, 5, 0, 4]",F:maj
722,67.0592,"[5, 5, 0, 4]",F:maj
723,67.1521,"[5, 5, 0, 4]",F:maj
724,67.245,"[5, 5, 0, 4]",F:maj
725,67.3379,"[5, 5, 0, 4]",F:maj
726,67.4307,"[5, 5, 0, 4]",F:maj
727,67.5236,"[5, 5, 0, 4]",F:maj
728,67.6165,"[5, 5, 0, 4]",F:maj
729,67.7094,"[5, 5, 0, 4]",F:maj
730,67.8023,"[5, 5, 0, 4]",F:maj
731,67.8951,"[5, 5, 0, 4]",F:maj
732,67.988,"[5, 5, 0, 4]",F:maj
733,68.0809,"[5, 5, 0, 4]",F:maj
734,68.1738,"[5, 5, 0, 4]",F:maj
735,68.2667,"[5, 5, 0, 4]",F:maj
736,68.3595,"[5, 5, 0, 4]",F:maj
737,68.4524,"[5, 5, 0, 4]",F:maj
738,68.5453,"[5, 5, 0, 4]",F:maj
739,68.6382,"[5, 5, 0, 4]",F:maj
740,68.7311,"[5, 5, 0, 4]",F:maj
741,68.8239,"[5, 5, 0, 4]",F:maj
742,68.9168,"[5, 5, 0, 4]",F:maj
743,69.0097,"[5, 5, 0, 4]",F:maj
744,69.1026,"[5, 5, 0, 4]",F:maj
745,69.1955,"[5, 5, 0, 4]",F:maj
746,69.2883,"[5, 5, 0, 4]",F:maj
747,69.3812,"[5, 5, 0, 4]",F:maj
748,69.4741,"[5, 5, 0, 4]",F:maj
749,69.567,"[5, 5, 0, 4]",F:maj
750,69.6599,"[5, 5, 0, 4]",F:maj
751,69.7527,"[5, 5, 0, 4]",F:maj
752,69.8456,"[5, 5, 0, 4]",F:maj
753,69.9385,"[5, 5, 0, 4]",F:maj
754,70.0314,"[5, 5, 0, 4]",F:maj
755,70.1243,"[5, 5, 0, 4]",F:maj
756,70.2171,"[5, 5, 0, 4]",F:maj
757,70.31,"[5, 5, 0, 4]",F:maj
758,70.4029,"[5, 5, 0, 4]",F:maj
759,70.4958,"[5, 5, 0, 4]",F:maj
760,70.5887,"[5, 5, 0, 4]",F:maj
761,70.6815,"[5, 5, 0, 4]",F:maj
762,70.7744,"[5, 5, 0, 4]",F:maj
763,70.8673,"[5, 5, 0, 4]",F:maj
764,70.9602,"[5, 5, 0, 4]",F:maj
765,71.0531,"[10, 5, 0, 4]",A#:maj/5
766,71.1459,"[10, 5, 0, 4]",A#:maj/5
767,71.2388,"[10, 5, 0, 4]",A#:maj/5
768,71.3317,"[10, 5, 4, 4]",A#:sus2/5
769,71.4246,"[10, 10, 4, 4]",A#:sus2
770,71.5175,"[10, 10, 4, 4]",A#:sus2
771,71.6103,"[10, 10, 4, 4]",A#:sus2
772,71.7032,"[10, 10, 4, 4]",A#:sus2
773,71.7961,"[10, 10, 4, 4]",A#:sus2
774,71.889,"[10, 10, 4, 4]",A#:sus2
775,71.9819,"[10, 10, 4, 4]",A#:sus2
776,72.0747,"[10, 10, 4, 4]",A#:sus2
777,72.1676,"[10, 10, 4, 4]",A#:sus2
778,72.2605,"[10, 10, 4, 4]",A#:sus2
779,72.3534,"[10, 10, 4, 4]",A#:sus2
780,72.4463,"[10, 10, 4, 4]",A#:sus2
781,72.5391,"[10, 10, 4, 4]",A#:sus2
782,72.632,"[10, 10, 4, 4]",A#:sus2
783,72.7249,"[10, 10, 4, 4]",A#:sus2
784,72.8178,"[10, 10, 4, 4]",A#:sus2
785,72.9107,"[10, 10, 4, 4]",A#:sus2
786,73.0035,"[10, 10, 4, 4]",A#:sus2
787,73.0964,"[10, 10, 5, 4]",A#:sus4
788,73.1893,"[10, 10, 5, 4]",A#:sus4
789,73.2822,"[10, 10, 5, 4]",A#:sus4
790,73.3751,"[10, 10, 5, 4]",A#:sus4
791,73.4679,"[10, 10, 5, 4]",A#:sus4
792,73.5608,"[10, 10, 5, 4]",A#:sus4
793,73.6537,"[10, 10, 5, 4]",A#:sus4
794,73.7466,"[10, 10, 5, 4]",A#:sus4
795,73.8395,"[10, 10, 5, 4]",A#:sus4
796,73.9323,"[10, 10, 5, 4]",A#:sus4
797,74.0252,"[10, 10, 5, 4]",A#:sus4
798,74.1181,"[10, 10, 5, 4]",A#:sus4
799,74.211,"[10, 10, 5, 4]",A#:sus4
800,74.3039,"[10, 10, 5, 4]",A#:sus4
801,74.3967,"[10, 10, 5, 4]",A#:sus4
802,74.4896,"[10, 10, 5, 4]",A#:sus4
803,74.5825,"[10, 10, 5, 4]",A#:sus4
804,74.6754,"[10, 5, 5, 4]",A#:sus4/5
805,74.7683,"[5, 5, 0, 4]",F:maj
806,74.8611,"[5, 5, 0, 4]",F:maj
807,74.954,"[5, 5, 0, 4]",F:maj
808,75.0469,"[5, 5, 0, 4]",F:maj
809,75.1398,"[5, 5, 0, 4]",F:maj
810,75.2327,"[5, 5, 0, 4]",F:maj
811,75.3255,"[5, 5, 0, 4]",F:maj
812,75.4184,"[5, 5, 0, 4]",F:maj
813,75.5113,"[5, 5, 0, 4]",F:maj
814,75.6042,"[5, 5, 0, 4]",F:maj
815,75.6971,"[5, 5, 5, 4]",F:sus4
816,75.7899,"[5, 5, 5, 4]",F:sus4
817,75.8828,"[5, 5, 5, 4]",F:sus4
818,75.9757,"[5, 5, 5, 4]",F:sus4
819,76.0686,"[5, 5, 5, 4]",F:sus4
820,76.1615,"[5, 5, 5, 4]",F:sus4
821,76.2543,"[5, 5, 5, 4]",F:sus4
822,76.3472,"[5, 5, 5, 4]",F:sus4
823,76.4401,"[5, 5, 5, 4]",F:sus4
824,76.533,"[5, 5, 5, 4]",F:sus4
825,76.6259,"[5, 5, 5, 4]",F:sus4
826,76.7187,"[5, 5, 5, 4]",F:sus4
827,76.8116,"[5, 5, 5, 4]",F:sus4
828,76.9045,"[5, 5, 5, 4]",F:sus4
829,76.9974,"[5, 5, 5, 4]",F:sus4
830,77.0902,"[5, 5, 0, 4]",F:maj
831,77.1831,"[5, 5, 0, 4]",F:maj
832,77.276,"[5, 5, 0, 4]",F:maj
833,77.3689,"[5, 5, 0, 4]",F:maj
834,77.4618,"[5, 5, 0, 4]",F:maj
835,77.5546,"[5, 5, 0, 4]",F:maj
836,77.6475,"[5, 5, 0, 4]",F:maj
837,77.7404,"[5, 5, 0, 4]",F:maj
838,77.8333,"[5, 5, 0, 4]",F:maj
839,77.9262,"[5, 5, 0, 4]",F:maj
840,78.019,"[5, 5, 0, 4]",F:maj
841,78.1119,"[5, 5, 0, 4]",F:maj
842,78.2048,"[5, 5, 0, 4]",F:maj
843,78.2977,"[5, 5, 0, 4]",F:maj
844,78.3906,"[5, 5, 0, 4]",F:maj
845,78.4834,"[5, 5, 0, 4]",F:maj
846,78.5763,"[5, 5, 0, 4]",F:maj
847,78.6692,"[5, 5, 0, 4]",F:maj
848,78.7621,"[5, 5, 0, 4]",F:maj
849,78.855,"[5, 5, 0, 4]",F:maj
850,78.9478,"[5, 5, 0, 4]",F:maj
851,79.0407,"[5, 5, 0, 4]",F:maj
852,79.1336,"[5, 5, 0, 4]",F:maj
853,79.2265,"[5, 5, 0, 4]",F:maj
854,79.3194,"[5, 5, 0, 4]",F:maj
855,79.4122,"[5, 5, 0, 4]",F:maj
856,79.5051,"[5, 5, 0, 4]",F:maj
857,79.598,"[5, 5, 0, 4]",F:maj
858,79.6909,"[5, 5, 0, 4]",F:maj
859,79.7838,"[5, 5, 0, 4]",F:maj
860,79.8766,"[5, 5, 0, 4]",F:maj
861,79.9695,"[5, 5, 0, 4]",F:maj
862,80.0624,"[5, 5, 0, 4]",F:maj
863,80.1553,"[5, 5, 0, 4]",F:maj
864,80.2482,"[5, 5, 5, 4]",F:sus4
865,80.341,"[5, 5, 5, 4]",F:sus4
866,80.4339,"[5, 5, 5, 4]",F:sus4
867,80.5268,"[5, 5, 5, 4]",F:sus4
868,80.6197,"[5, 5, 5, 4]",F:sus4
869,80.7126,"[5, 5, 5, 4]",F:sus4
870,80.8054,"[5, 5, 5, 4]",F:sus4
871,80.8983,"[5, 5, 5, 4]",F:sus4
872,80.9912,"[5, 5, 5, 4]",F:sus4
873,81.0841,"[5, 5, 0, 4]",F:maj
874,81.177,"[5, 5, 0, 4]",F:maj
875,81.2698,"[5, 5, 0, 4]",F:maj
876,81.3627,"[5, 5, 0, 4]",F:maj
877,81.4556,"[5, 5, 0, 4]",F:maj
878,81.5485,"[5, 5, 0, 4]",F:maj
879,81.6414,"[5, 5, 0, 4]",F:maj
880,81.7342,"[5, 5, 0, 4]",F:maj
881,81.8271,"[5, 5, 0, 4]",F:maj
882,81.92,"[5, 5, 0, 4]",F:maj
883,82.0129,"[5, 5, 0, 4]",F:maj
884,82.1058,"[5, 5, 0, 4]",F:maj
885,82.1986,"[5, 5, 0, 4]",F:maj
886,82.2915,"[5, 5, 0, 4]",F:maj
887,82.3844,"[5, 5, 0, 4]",F:maj
888,82.4773,"[5, 5, 0, 4]",F:maj
889,82.5702,"[5, 5, 0, 4]",F:maj
890,82.663,"[5, 5, 0, 4]",F:maj
891,82.7559,"[5, 5, 0, 4]",F:maj
892,82.8488,"[5, 5, 0, 4]",F:maj
893,82.9417,"[5, 5, 0, 4]",F:maj
894,83.0346,"[5, 7, 0, 4]",N
895,83.1274,"[5, 7, 0, 4]",N
896,83.2203,"[5, 7, 0, 4]",N
897,83.3132,"[5, 7, 0, 4]",N
898,83.4061,"[5, 7, 0, 4]",N
899,83.499,"[5, 7, 0, 4]",N
900,83.5918,"[5, 5, 4, 4]",F:sus2
901,83.6847,"[5, 5, 4, 4]",F:sus2
902,83.7776,"[5, 5, 4, 4]",F:sus2
903,83.8705,"[5, 5, 4, 4]",F:sus2
904,83.9634,"[5, 5, 4, 4]",F:sus2
905,84.0562,"[5, 5, 4, 4]",F:sus2
906,84.1491,"[5, 5, 4, 4]",F:sus2
907,84.242,"[5, 5, 4, 4]",F:sus2
908,84.3349,"[10, 5, 4, 4]",A#:sus2/5
909,84.4278,"[10, 5, 4, 4]",A#:sus2/5
910,84.5206,"[10, 5, 4, 4]",A#:sus2/5
911,84.6135,"[10, 10, 4, 4]",A#:sus2
912,84.7064,"[10, 10, 4, 4]",A#:sus2
913,84.7993,"[10, 10, 4, 4]",A#:sus2
914,84.8922,"[10, 10, 4, 4]",A#:sus2
915,84.985,"[10, 10, 4, 4]",A#:sus2
916,85.0779,"[10, 10, 4, 4]",A#:sus2
917,85.1708,"[10, 10, 4, 4]",A#:sus2
918,85.2637,"[10, 10, 4, 4]",A#:sus2
919,85.3566,"[10, 10, 4, 4]",A#:sus2
920,85.4494,"[10, 10, 4, 4]",A#:sus2
921,85.5423,"[10, 10, 4, 4]",A#:sus2
922,85.6352,"[10, 10, 4, 4]",A#:sus2
923,85.7281,"[10, 10, 4, 4]",A#:sus2
924,85.821,"[10, 10, 4, 4]",A#:sus2
925,85.9138,"[10, 10, 4, 4]",A#:sus2
926,86.0067,"[10, 10, 4, 4]",A#:sus2
927,86.0996,"[10, 10, 4, 4]",A#:sus2
928,86.1925,"[10, 10, 4, 4]",A#:sus2
929,86.2854,"[10, 10, 4, 4]",A#:sus2
930,86.3782,"[10, 10, 4, 4]",A#:sus2
931,86.4711,"[10, 10, 4, 4]",A#:sus2
932,86.564,"[10, 10, 4, 4]",A#:sus2
933,86.6569,"[10, 10, 4, 4]",A#:sus2
934,86.7498,"[10, 10, 4, 4]",A#:sus2
935,86.8426,"[10, 10, 4, 4]",A#:sus2
936,86.9355,"[10, 10, 4, 4]",A#:sus2
937,87.0284,"[10, 10, 4, 4]",A#:sus2
938,87.1213,"[10, 10, 4, 4]",A#:sus2
939,87.2141,"[10, 10, 4, 4]",A#:sus2
940,87.307,"[10, 10, 4, 4]",A#:sus2
941,87.3999,"[10, 10, 4, 4]",A#:sus2
942,87.4928,"[10, 10, 4, 4]",A#:sus2
943,87.5857,"[10, 10, 4, 4]",A#:sus2
944,87.6785,"[10, 10, 4, 4]",A#:sus2
945,87.7714,"[10, 10, 4, 4]",A#:sus2
946,87.8643,"[10, 10, 4, 4]",A#:sus2
947,87.9572,"[10, 10, 4, 4]",A#:sus2
948,88.0501,"[10, 10, 4, 4]",A#:sus2
949,88.1429,"[10, 10, 4, 4]",A#:sus2
950,88.2358,"[10, 10, 4, 4]",A#:sus2
951,88.3287,"[10, 10, 4, 4]",A#:sus2
952,88.4216,"[10, 10, 4, 4]",A#:sus2
953,88.5145,"[10, 10, 4, 4]",A#:sus2
954,88.6073,"[10, 10, 4, 4]",A#:sus2
955,88.7002,"[10, 10, 4, 4]",A#:sus2
956,88.7931,"[10, 10, 4, 4]",A#:sus2
957,88.886,"[10, 10, 4, 4]",A#:sus2
958,88.9789,"[10, 10, 4, 4]",A#:sus2
959,89.0717,"[10, 10, 4, 4]",A#:sus2
960,89.1646,"[10, 10, 4, 4]",A#:sus2
961,89.2575,"[10, 10, 4, 4]",A#:sus2
962,89.3504,"[10, 10, 4, 4]",A#:sus2
963,89.4433,"[10, 10, 4, 4]",A#:sus2
964,89.5361,"[10, 10, 4, 4]",A#:sus2
965,89.629,"[10, 10, 4, 4]",A#:sus2
966,89.7219,"[10, 10, 0, 4]",A#:maj
967,89.8148,"[10, 10, 0, 4]",A#:maj
968,89.9077,"[10, 10, 5, 4]",A#:sus4
969,90.0005,"[10, 10, 5, 4]",A#:sus4
970,90.0934,"[10, 10, 5, 4]",A#:sus4
971,90.1863,"[10, 10, 5, 4]",A#:sus4
972,90.2792,"[10, 10, 5, 4]",A#:sus4
973,90.3721,"[5, 10, 5, 4]",N
974,90.4649,"[5, 5, 5, 4]",F:sus4
975,90.5578,"[5, 5, 5, 4]",F:sus4
976,90.6507,"[5, 5, 5, 4]",F:sus4
977,90.7436,"[5, 5, 5, 4]",F:sus4
978,90.8365,"[5, 5, 5, 4]",F:sus4
979,90.9293,"[5, 5, 5, 4]",F:sus4
980,91.0222,"[5, 5, 5, 4]",F:sus4
981,91.1151,"[5, 5, 5, 4]",F:sus4
982,91.208,"[5, 5, 5, 4]",F:sus4
983,91.3009,"[5, 5, 5, 4]",F:sus4
984,91.3937,"[5, 5, 5, 4]",F:sus4
985,91.4866,"[5, 5, 5, 4]",F:sus4
986,91.5795,"[5, 5, 5, 4]",F:sus4
987,91.6724,"[5, 5, 5, 4]",F:sus4
988,91.7653,"[5, 5, 5, 4]",F:sus4
